Object,Category,Mesh volume,Surface area,Diameter,Compactness,Rectangularity,Convexity,Eccentricity,Sphericity,extents_0,extents_1,extents_2,D1_bin_0,D1_bin_1,D1_bin_2,D1_bin_3,D1_bin_4,D1_bin_5,D1_bin_6,D1_bin_7,D1_bin_8,D1_bin_9,D1_bin_10,D1_bin_11,D1_bin_12,D1_bin_13,D1_bin_14,D1_bin_15,D1_bin_16,D1_bin_17,D1_bin_18,D1_bin_19,D2_bin_0,D2_bin_1,D2_bin_2,D2_bin_3,D2_bin_4,D2_bin_5,D2_bin_6,D2_bin_7,D2_bin_8,D2_bin_9,D2_bin_10,D2_bin_11,D2_bin_12,D2_bin_13,D2_bin_14,D2_bin_15,D2_bin_16,D2_bin_17,D2_bin_18,D2_bin_19,A3_bin_0,A3_bin_1,A3_bin_2,A3_bin_3,A3_bin_4,A3_bin_5,A3_bin_6,A3_bin_7,A3_bin_8,A3_bin_9,A3_bin_10,A3_bin_11,A3_bin_12,A3_bin_13,A3_bin_14,A3_bin_15,A3_bin_16,A3_bin_17,A3_bin_18,A3_bin_19,D3_bin_0,D3_bin_1,D3_bin_2,D3_bin_3,D3_bin_4,D3_bin_5,D3_bin_6,D3_bin_7,D3_bin_8,D3_bin_9,D3_bin_10,D3_bin_11,D3_bin_12,D3_bin_13,D3_bin_14,D3_bin_15,D3_bin_16,D3_bin_17,D3_bin_18,D3_bin_19,D4_bin_0,D4_bin_1,D4_bin_2,D4_bin_3,D4_bin_4,D4_bin_5,D4_bin_6,D4_bin_7,D4_bin_8,D4_bin_9,D4_bin_10,D4_bin_11,D4_bin_12,D4_bin_13,D4_bin_14,D4_bin_15,D4_bin_16,D4_bin_17,D4_bin_18,D4_bin_19
D01186_rm.obj,Chess,0.12596668168156536,1.4960603324306703,1.24357513034027,1.8658794102432845,0.529839892912211,0.5928832527101713,0.28682115267123254,0.5359403156014322,1.0,0.52281584,0.52263056,0.0,0.0,0.001604,0.059044,0.0291,0.03116,0.043516,0.04898,0.05454,0.067748,0.121148,0.048936,0.098728,0.128308,0.106208,0.035044,0.024248,0.02776,0.02792,0.046008,0.006668,0.021388,0.039316,0.05648,0.071884,0.084584,0.087148,0.089248,0.089732,0.07532,0.044344,0.043572,0.04794,0.057092,0.046748,0.034164,0.029768,0.027336,0.024528,0.02274,0.053596,0.10584,0.109408,0.095312,0.079356,0.069868,0.064676,0.065516,0.066424,0.05816,0.048712,0.03836,0.032232,0.027748,0.02428,0.020336,0.016692,0.012864,0.007824,0.002796,0.002896,0.017572,0.049616,0.091244,0.131604,0.15498,0.157644,0.135128,0.102072,0.07552,0.045072,0.024624,0.010496,0.001524,8e-06,0.0,0.0,0.0,0.0,0.0,0.009428,0.05062,0.115408,0.170108,0.193572,0.178612,0.135248,0.0836,0.043952,0.016324,0.003036,9.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D01171_rm.obj,Chess,0.19435892203760652,1.8842415931981003,1.355108195245072,1.5658437457690708,0.4707603458016492,0.4954199932691278,0.4572801187884327,0.6386333264107689,1.0,0.64713182,0.64617229,0.0,0.0,0.020676,0.02028,0.020052,0.020904,0.023828,0.040352,0.088308,0.073392,0.108604,0.075052,0.083296,0.154828,0.084504,0.0744,0.019188,0.017504,0.019384,0.055448,0.00502,0.015992,0.029396,0.04676,0.0606,0.073144,0.083932,0.081028,0.081208,0.085252,0.073592,0.067688,0.06144,0.054448,0.046176,0.034376,0.028984,0.025144,0.02222,0.0236,0.039852,0.086884,0.10272,0.098096,0.088948,0.08184,0.080148,0.07694,0.071656,0.060692,0.04924,0.038704,0.031156,0.025408,0.021136,0.017004,0.013184,0.009188,0.005232,0.001972,0.001836,0.01226,0.034504,0.068592,0.105624,0.135356,0.142852,0.136796,0.12098,0.096236,0.066784,0.040956,0.021004,0.010908,0.004728,0.000584,0.0,0.0,0.0,0.0,0.007536,0.035388,0.083952,0.134108,0.166956,0.172672,0.147956,0.11238,0.073224,0.040948,0.018092,0.005488,0.001212,8.8e-05,0.0,0.0,0.0,0.0,0.0,0.0
D01188_rm.obj,Chess,0.32601531855967036,2.695348558179839,1.5299323426015377,1.6289825013896255,0.5152759618640772,0.3937467640901564,0.5615691015205696,0.6138801363102038,1.0,0.8188385300000001,0.81865526,0.0,0.0,0.0,0.012688,0.028548,0.025944,0.026596,0.031716,0.030564,0.124028,0.030576,0.042468,0.121828,0.054912,0.0723,0.08002,0.086388,0.076168,0.02528,0.129976,0.003932,0.01288,0.022764,0.033832,0.044304,0.055024,0.064536,0.07424,0.07782,0.081052,0.07598,0.07136,0.064948,0.046836,0.041448,0.041236,0.034144,0.034132,0.036412,0.08312,0.040044,0.081956,0.101616,0.101748,0.089692,0.078892,0.079468,0.079036,0.073008,0.0625,0.05112,0.03918,0.0306,0.02488,0.020704,0.01646,0.012964,0.009104,0.005128,0.0019,0.00172,0.008336,0.025304,0.047128,0.074212,0.0986,0.116892,0.127048,0.125448,0.110184,0.089092,0.069304,0.049528,0.030028,0.016012,0.008008,0.00272,0.000436,0.0,0.0,0.005568,0.02662,0.060924,0.098308,0.129228,0.147,0.145168,0.129916,0.103916,0.073088,0.043692,0.022996,0.009904,0.003036,0.000588,4.8e-05,0.0,0.0,0.0,0.0
D00152_rm.obj,Cellphone,0.046639632603811036,1.0560819743546317,1.1074474533013745,4.7877368826762945,0.8277851718740423,0.895637419771125,0.18226197078570333,0.20886694998180655,1.0,0.45927189,0.12453591,0.0,0.011984,0.034892,0.054624,0.056248,0.06788,0.071964,0.098688,0.084528,0.080972,0.068968,0.06886,0.061932,0.04714,0.04422,0.048612,0.078276,0.020212,0.0,0.0,0.009248,0.026664,0.064592,0.082716,0.09428,0.098408,0.097528,0.09234,0.08466,0.071644,0.05842,0.049812,0.041288,0.034792,0.028608,0.023332,0.016624,0.011396,0.007628,0.00602,0.06724,0.12128,0.113836,0.097252,0.079192,0.066292,0.05698,0.051616,0.046776,0.04204,0.04012,0.035948,0.032976,0.031644,0.02948,0.027132,0.023308,0.01904,0.012668,0.00518,0.00824,0.038252,0.09126,0.152708,0.188024,0.176864,0.134412,0.093504,0.060064,0.034052,0.016284,0.00544,0.000896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043272,0.128756,0.20214,0.24904,0.218088,0.125364,0.032096,0.001244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00554_rm.obj,Cellphone,0.07091794824842135,1.2232138454198676,1.121744104866705,3.217677148724343,0.8951468869701935,0.4204281375201818,0.18873916081059702,0.3107831997366338,1.0,0.47026036000000004,0.19278234,0.0,0.0,0.006776,0.03212,0.03896,0.052132,0.067072,0.113216,0.080424,0.073644,0.073348,0.06094,0.056536,0.065256,0.059552,0.071812,0.117232,0.03098,0.0,0.0,0.007088,0.021264,0.036868,0.06914,0.083376,0.089184,0.092292,0.091876,0.089656,0.07194,0.060756,0.053812,0.047752,0.042904,0.036268,0.0306,0.024044,0.020848,0.015792,0.01454,0.051728,0.105832,0.116436,0.102092,0.085904,0.072428,0.063368,0.056912,0.05124,0.048368,0.044888,0.038704,0.035224,0.03236,0.028696,0.023276,0.018336,0.013572,0.007572,0.003064,0.004404,0.022812,0.054704,0.09992,0.14752,0.17208,0.165284,0.135244,0.093056,0.058268,0.03206,0.012756,0.001892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018868,0.07042,0.134372,0.188996,0.213372,0.193664,0.126508,0.04812,0.005564,0.000116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1589_rm.obj,Chess,0.11294134564126869,2.3204017916721136,1.4580283668052456,8.660267110310775,0.47484292134950035,0.1493128987018822,0.47582160608904067,0.11546987953863641,1.0,0.99028854,0.3810188,0.002116,0.006292,0.011004,0.016344,0.018168,0.025748,0.03166,0.041756,0.053568,0.051028,0.061848,0.063052,0.088056,0.091304,0.061176,0.076108,0.08366,0.058772,0.047224,0.111116,0.006168,0.01902,0.035256,0.04652,0.051352,0.056328,0.05862,0.062456,0.064084,0.065284,0.065912,0.063264,0.062512,0.059164,0.055072,0.053888,0.04686,0.04014,0.033252,0.054848,0.083516,0.103892,0.096076,0.088764,0.082956,0.076476,0.0693,0.06064,0.052612,0.046396,0.040312,0.03528,0.02996,0.027084,0.023764,0.022,0.019216,0.01734,0.014824,0.009592,0.004332,0.027512,0.0588,0.082512,0.101764,0.111844,0.109176,0.100868,0.090992,0.079236,0.066844,0.054092,0.041808,0.02976,0.020204,0.011808,0.005832,0.002168,0.000424,2.4e-05,0.05796,0.12636,0.22424,0.213512,0.142588,0.10246,0.069372,0.039976,0.01694,0.005296,0.001128,0.000164,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D01043_rm.obj,Chess,0.07357181254332963,1.065193802316527,1.1334601806481261,1.9742884643701344,0.5297412331762001,0.4820373406617018,0.17793362985930045,0.5065115954668935,1.0,0.37730284999999997,0.37732551000000003,0.0,0.010868,0.05564,0.033376,0.030176,0.045392,0.082104,0.055484,0.046848,0.052976,0.056616,0.065764,0.102352,0.156832,0.07646,0.06674,0.019928,0.011028,0.010424,0.020992,0.010576,0.033568,0.059508,0.08764,0.103432,0.099588,0.09508,0.0617,0.047304,0.045224,0.048992,0.05468,0.04564,0.042348,0.041344,0.037468,0.035664,0.029348,0.010572,0.010324,0.08042,0.144292,0.116032,0.077264,0.060488,0.052272,0.051048,0.052068,0.055208,0.050612,0.041444,0.03396,0.031124,0.03088,0.029396,0.028448,0.025408,0.021044,0.013788,0.004804,0.004868,0.0346,0.091152,0.151304,0.18616,0.169892,0.145356,0.111856,0.063832,0.02764,0.011336,0.001968,3.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017808,0.096744,0.19374,0.241932,0.217228,0.14252,0.066308,0.020228,0.003392,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1593_rm.obj,Chess,0.15993339775057508,2.334981923983971,1.4340307682307845,4.400680789764465,0.6428205528184829,0.24333905245596857,0.498908690955923,0.22723756795219005,0.99621017,1.0,0.25300107,0.0021,0.009308,0.015268,0.01924,0.021092,0.035016,0.0366,0.041628,0.055292,0.063664,0.070336,0.079344,0.108384,0.105808,0.085564,0.078652,0.05626,0.050816,0.025156,0.040472,0.005744,0.02184,0.037792,0.0497,0.058676,0.0635,0.067936,0.071,0.072952,0.073068,0.071248,0.069548,0.068728,0.063176,0.057052,0.047552,0.03662,0.025756,0.016504,0.021608,0.07898,0.103324,0.096736,0.090872,0.084712,0.076868,0.069244,0.060904,0.053416,0.04676,0.040668,0.033948,0.030288,0.026788,0.023816,0.0216,0.02012,0.018728,0.014588,0.00764,0.004656,0.026324,0.065212,0.101388,0.115492,0.119236,0.116364,0.106684,0.094104,0.078476,0.062024,0.045264,0.030904,0.018608,0.009616,0.004004,0.001344,0.000264,3.6e-05,0.0,0.037252,0.136844,0.200092,0.223968,0.195276,0.11846,0.053804,0.022792,0.008644,0.002364,0.000436,6.4e-05,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1591_rm.obj,Chess,0.17582044368953167,2.4271292048896127,1.436071906229941,4.089663460179811,0.7349109349562987,0.2041970748024426,0.4971227313166439,0.24451889739505184,0.9999667799999999,1.0,0.24973778,0.001756,0.005996,0.009984,0.011656,0.017392,0.022516,0.027812,0.025992,0.035284,0.053424,0.061572,0.063396,0.057644,0.080712,0.09622,0.111476,0.104548,0.063772,0.048252,0.100596,0.005476,0.019412,0.031892,0.042076,0.049668,0.05348,0.056164,0.060148,0.060824,0.062504,0.063336,0.063392,0.06258,0.06174,0.060668,0.057036,0.051588,0.04604,0.035624,0.056352,0.082076,0.101228,0.095456,0.089132,0.083728,0.076244,0.070148,0.061324,0.054228,0.04804,0.040856,0.035436,0.030256,0.026684,0.02352,0.021264,0.019736,0.017716,0.01494,0.007988,0.00338,0.021152,0.053908,0.082512,0.09786,0.105044,0.104088,0.101124,0.092708,0.083004,0.0716,0.059792,0.046144,0.033796,0.02268,0.012748,0.005992,0.002084,0.000364,2e-05,0.02726,0.10474,0.193396,0.225264,0.1969,0.127572,0.067488,0.034556,0.01536,0.00568,0.0015,0.00026,2.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00362_rm.obj,Cellphone,0.04861872971278516,1.198957672811723,1.141253974850362,6.446915312559555,0.8983691451988136,0.996961988719812,0.22142869345648725,0.1551129418517179,1.0,0.54001842,0.10411888,0.0,0.003964,0.014752,0.030188,0.029428,0.040928,0.049056,0.063424,0.103596,0.092092,0.069324,0.076568,0.061708,0.06802,0.059568,0.07326,0.117856,0.046268,0.0,0.0,0.008612,0.0241,0.049404,0.060952,0.070692,0.077944,0.080672,0.08174,0.081468,0.081864,0.075636,0.059248,0.050988,0.043444,0.03792,0.032644,0.02744,0.021732,0.017444,0.016056,0.068524,0.114848,0.107848,0.095144,0.081608,0.069376,0.061344,0.053596,0.049544,0.045696,0.042016,0.038044,0.033944,0.03066,0.02812,0.025372,0.022136,0.017072,0.010828,0.00428,0.004884,0.025872,0.066528,0.114052,0.151492,0.15512,0.135436,0.114132,0.089988,0.065324,0.042232,0.023872,0.009664,0.001404,0.0,0.0,0.0,0.0,0.0,0.0,0.027404,0.091468,0.174992,0.232824,0.22958,0.167372,0.0691,0.007188,7.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D01045_rm.obj,Chess,0.06741425835426504,1.0116808283668783,1.142933655589667,2.0145342926154557,0.4626115078481098,0.5327943227874397,0.1946742661535302,0.4963926420441853,1.0,0.39134215,0.39134213,0.0,0.0,0.052128,0.040284,0.039708,0.039356,0.08048,0.0636,0.06334,0.10436,0.064936,0.062088,0.15762,0.088928,0.01784,0.01858,0.042124,0.018312,0.01006,0.036256,0.010608,0.034028,0.060604,0.0847,0.092516,0.10182,0.104288,0.08544,0.05298,0.045348,0.044876,0.050588,0.05498,0.043276,0.032176,0.027228,0.025688,0.025112,0.012248,0.011496,0.080252,0.131076,0.113252,0.084696,0.067384,0.057108,0.053112,0.053544,0.054,0.051784,0.040608,0.034436,0.031624,0.029748,0.028364,0.027188,0.024276,0.020012,0.012848,0.004688,0.005028,0.034728,0.091936,0.150832,0.19422,0.187096,0.140332,0.0929,0.057168,0.030436,0.012468,0.002848,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018144,0.096892,0.195072,0.242432,0.215928,0.137724,0.067188,0.022304,0.004088,0.000228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1599_rm.obj,Chess,0.07248571195727843,1.0884528094546022,1.158721755022759,2.1700594049356057,0.42726093327655856,0.4932014743701797,0.22523490019157136,0.4608168779737502,1.0,0.41391668000000004,0.41389502,0.0,0.0,0.049804,0.041208,0.036916,0.046068,0.061884,0.068668,0.104212,0.044116,0.052348,0.143684,0.149076,0.047264,0.023988,0.028488,0.023388,0.020292,0.018076,0.04052,0.00992,0.031636,0.057892,0.083384,0.097928,0.096812,0.09752,0.084536,0.053084,0.051092,0.054124,0.055924,0.039844,0.034444,0.037236,0.035948,0.029672,0.022764,0.014736,0.011504,0.074504,0.131764,0.115836,0.08244,0.06662,0.056676,0.054196,0.057328,0.06082,0.053936,0.041128,0.033588,0.03004,0.028516,0.028152,0.026512,0.023352,0.018416,0.011956,0.00422,0.004712,0.032148,0.085188,0.147052,0.18594,0.1794,0.143204,0.104496,0.06224,0.03224,0.01688,0.005788,0.000708,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.016604,0.089592,0.184212,0.235396,0.214952,0.145796,0.076,0.029248,0.007236,0.000952,1.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1600_rm.obj,Chess,0.09249346747023551,1.2189109519827253,1.1769885415216144,1.87172241939574,0.47768446368941797,0.5334518843224321,0.23321958015770977,0.5342672554634658,1.0,0.43917059,0.43866983,0.0,0.000156,0.044816,0.02794,0.035568,0.044844,0.090136,0.057432,0.038416,0.04442,0.051724,0.057336,0.074944,0.15196,0.14808,0.036192,0.032424,0.031424,0.012836,0.019352,0.008212,0.027296,0.048936,0.071024,0.0903,0.09818,0.087668,0.087876,0.063948,0.044916,0.05292,0.05106,0.04438,0.04006,0.04072,0.040484,0.039384,0.030636,0.020564,0.011436,0.067472,0.127524,0.117692,0.085332,0.066204,0.058592,0.056648,0.058556,0.060048,0.054148,0.043224,0.035504,0.0324,0.03026,0.027996,0.025848,0.021792,0.016664,0.010448,0.003648,0.003756,0.02466,0.06844,0.122388,0.163852,0.169648,0.149832,0.123392,0.090172,0.047352,0.02392,0.010732,0.001844,1.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.012832,0.070172,0.151272,0.211892,0.2154,0.168208,0.103104,0.04794,0.01616,0.00288,0.00014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1601_rm.obj,Chess,0.1340697173250925,1.5122878700506817,1.2736374114479523,1.7013342512527236,0.432511118797443,0.49144151289534327,0.3691513704717755,0.5877739775494919,1.0,0.5577193899999999,0.55776459,0.0,0.0,0.025316,0.017976,0.015896,0.02022,0.027492,0.056788,0.112368,0.101244,0.046564,0.045104,0.100288,0.169892,0.121216,0.055384,0.0304,0.013872,0.01134,0.02864,0.00634,0.022836,0.042192,0.063256,0.079772,0.086064,0.079116,0.071988,0.073316,0.064132,0.054088,0.053512,0.063408,0.06034,0.044036,0.043092,0.038036,0.026516,0.014632,0.013328,0.054548,0.105976,0.107188,0.090896,0.077408,0.069668,0.067324,0.069356,0.06862,0.059296,0.047188,0.03842,0.032512,0.027932,0.024748,0.020936,0.016224,0.011824,0.007268,0.002668,0.002716,0.017672,0.052644,0.096072,0.13442,0.151828,0.151652,0.134704,0.103772,0.069716,0.044308,0.024696,0.01192,0.003508,0.000372,0.0,0.0,0.0,0.0,0.0,0.009776,0.051212,0.11638,0.173584,0.194328,0.175896,0.128768,0.083564,0.043212,0.017608,0.004756,0.000896,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1604_rm.obj,Chess,0.074864219232589,1.1001321261978039,1.1532842816850222,2.1005526369184255,0.5200342064035346,0.6465345105756738,0.19847680376960194,0.476065194665643,1.0,0.40612075999999997,0.4063626,0.0,0.0,0.003452,0.076324,0.098708,0.105888,0.068908,0.048856,0.0531,0.050424,0.057024,0.069596,0.099728,0.124512,0.02174,0.029,0.025716,0.030424,0.0286,0.008,0.008976,0.029408,0.05362,0.082712,0.100712,0.114936,0.113732,0.085388,0.0587,0.052944,0.050248,0.046164,0.045148,0.036956,0.032384,0.02736,0.023252,0.019828,0.01498,0.002552,0.059404,0.11736,0.121692,0.093812,0.0756,0.064636,0.059164,0.055308,0.05306,0.050524,0.04352,0.038088,0.0342,0.031824,0.028396,0.024996,0.020528,0.015144,0.009332,0.003412,0.004344,0.030028,0.081236,0.143816,0.186924,0.192508,0.150768,0.106764,0.062088,0.029984,0.010252,0.001288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015416,0.084332,0.174108,0.235712,0.229024,0.156148,0.076228,0.024776,0.00418,7.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1605_rm.obj,Chess,0.17460649644346193,1.811165833333121,1.3600206982463061,1.7230642859122027,0.5276589427792623,0.032226668044205146,0.4942182707216901,0.5803613992675802,1.0,0.66575849,0.6375123,0.0,0.0,0.0,0.010752,0.03196,0.032852,0.054708,0.065304,0.112748,0.141784,0.060484,0.064736,0.073928,0.104088,0.086572,0.070648,0.059844,0.020536,0.009056,0.0,0.005984,0.01714,0.031296,0.047156,0.059168,0.0697,0.077788,0.086248,0.095408,0.104332,0.107828,0.088408,0.05528,0.041612,0.033864,0.028612,0.023216,0.015828,0.008208,0.002924,0.0364,0.073024,0.089672,0.09778,0.104168,0.096544,0.088216,0.080664,0.072216,0.058708,0.048588,0.038332,0.030568,0.024196,0.019992,0.015192,0.011456,0.007772,0.004928,0.001584,0.002572,0.014648,0.039268,0.073588,0.109496,0.133612,0.147964,0.147356,0.127008,0.088432,0.056284,0.035812,0.017952,0.005528,0.00048,0.0,0.0,0.0,0.0,0.0,0.007652,0.040792,0.092432,0.139004,0.165,0.168468,0.145504,0.111152,0.0712,0.038116,0.016588,0.003864,0.000228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D01112_rm.obj,Chess,0.0739080279179914,1.0822762162233006,1.1769732660079775,2.0520065468515205,0.39507993009087267,0.4727733147956249,0.23739980504204292,0.48732787989119325,1.0,0.43889685,0.43890275,0.0,0.0,0.054628,0.03222,0.032848,0.047408,0.063428,0.063036,0.107692,0.045664,0.064936,0.180996,0.140956,0.017696,0.02454,0.022384,0.02738,0.02112,0.01574,0.037328,0.010312,0.032332,0.056504,0.083436,0.097316,0.095848,0.100676,0.090988,0.052876,0.047208,0.052212,0.0576,0.043596,0.03332,0.035252,0.034668,0.031196,0.02126,0.013528,0.009872,0.070452,0.12486,0.114232,0.085048,0.067944,0.05742,0.056284,0.060944,0.064192,0.056268,0.042696,0.034212,0.029772,0.027716,0.027088,0.025756,0.022492,0.017884,0.01096,0.00378,0.004704,0.032244,0.084436,0.144088,0.18202,0.178708,0.141724,0.104224,0.064472,0.03576,0.018996,0.007476,0.001148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017124,0.086252,0.177992,0.229912,0.213136,0.148244,0.081408,0.034448,0.00986,0.001544,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D01126_rm.obj,Chess,0.1310572749048961,1.5034516394169235,1.2375503998510478,1.7494186366359266,0.5095718448538863,0.5816057254200204,0.3035285760571,0.5716184674486872,1.0,0.51548639,0.51556258,0.0,0.0,0.004908,0.050452,0.032484,0.032432,0.037388,0.052896,0.054436,0.059936,0.131012,0.04934,0.122692,0.125008,0.102096,0.01862,0.019852,0.02508,0.034388,0.04698,0.006256,0.021248,0.039424,0.054724,0.06896,0.083736,0.088492,0.089432,0.089256,0.081392,0.044076,0.041376,0.047108,0.058768,0.048768,0.03392,0.028872,0.026408,0.026496,0.021288,0.052768,0.103876,0.107304,0.093768,0.080636,0.070688,0.0663,0.066956,0.068036,0.05988,0.047848,0.038712,0.031972,0.027596,0.024416,0.02004,0.016364,0.012416,0.00778,0.002644,0.002648,0.017448,0.047948,0.088516,0.12976,0.154464,0.157676,0.137332,0.101204,0.07514,0.049028,0.025524,0.011548,0.001756,8e-06,0.0,0.0,0.0,0.0,0.0,0.00938,0.049052,0.110924,0.166908,0.19264,0.178424,0.137232,0.08664,0.046564,0.018068,0.003948,0.00022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1608_rm.obj,Chess,0.3181631841661225,2.6518943185058843,1.5097692689358133,1.6289824909446688,0.5152759559322627,0.3937465994601269,0.5615691008479026,0.6138801402463734,1.0,0.80015386,0.79947298,0.0,0.0,0.0,0.011268,0.02896,0.020224,0.027292,0.0273,0.035252,0.121612,0.03058,0.051512,0.11682,0.067436,0.078052,0.078692,0.079328,0.07692,0.019136,0.129616,0.003872,0.013316,0.023092,0.034748,0.044724,0.056172,0.064608,0.073436,0.077928,0.07992,0.076252,0.070196,0.063712,0.046056,0.042956,0.041656,0.033668,0.035016,0.038592,0.08008,0.040504,0.084492,0.10306,0.100876,0.088112,0.078532,0.079068,0.079032,0.074268,0.062912,0.05078,0.038516,0.03048,0.024388,0.020268,0.015484,0.01262,0.009064,0.005456,0.002088,0.001656,0.009416,0.025448,0.04838,0.075532,0.099156,0.116832,0.127644,0.124364,0.11014,0.089688,0.069604,0.048708,0.028244,0.015076,0.007268,0.002492,0.000352,0.0,0.0,0.005952,0.027928,0.06272,0.099492,0.129936,0.146896,0.14692,0.129604,0.102372,0.071548,0.042608,0.021764,0.008976,0.002772,0.000468,4.4e-05,0.0,0.0,0.0,0.0
D00902_rm.obj,Cellphone,0.09114004536562618,1.343329786814203,1.1447050599279989,2.5803408640803056,0.8713111324079431,0.9419590308441457,0.24657465790875305,0.38754569751637197,1.0,0.5059415300000001,0.23317985,0.0,0.001152,0.02136,0.034364,0.061252,0.073144,0.07852,0.069272,0.109776,0.086164,0.0662,0.070192,0.060568,0.056892,0.051688,0.080588,0.043068,0.0358,0.0,0.0,0.007156,0.021524,0.037244,0.063156,0.092368,0.099572,0.101932,0.098768,0.092444,0.082276,0.071336,0.055368,0.04496,0.0357,0.028276,0.022848,0.016636,0.012856,0.008804,0.006776,0.045912,0.090904,0.112652,0.106996,0.092168,0.080188,0.068704,0.061424,0.055816,0.049476,0.044944,0.03944,0.035232,0.030236,0.025784,0.02102,0.016556,0.012008,0.00772,0.00282,0.004312,0.026052,0.061496,0.1037,0.148504,0.175732,0.168188,0.132704,0.087284,0.051376,0.02668,0.011024,0.00292,2.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.01798,0.078036,0.14496,0.186844,0.2,0.178688,0.122988,0.056876,0.012892,0.000736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1609_rm.obj,Chess,0.12596601244645006,1.4960552537284098,1.2464214141493273,1.8658802339315386,0.5298397262952252,0.5928835217864782,0.28682083045044304,0.535940079011894,1.0,0.52616293,0.52604079,0.0,0.0,0.001732,0.05614,0.030292,0.027124,0.03978,0.049576,0.053448,0.07398,0.129496,0.057128,0.104024,0.123364,0.100692,0.041168,0.023396,0.0194,0.024156,0.045104,0.006288,0.021916,0.039988,0.05828,0.073072,0.083672,0.087132,0.087852,0.089072,0.073784,0.04438,0.043412,0.050072,0.06042,0.048192,0.034128,0.029812,0.02524,0.022132,0.021156,0.054316,0.106768,0.108216,0.093492,0.079072,0.070096,0.065204,0.065928,0.065472,0.05852,0.04902,0.038932,0.032416,0.027992,0.024452,0.02006,0.016908,0.012936,0.007616,0.002584,0.002988,0.017776,0.04966,0.091684,0.133556,0.155116,0.157248,0.135704,0.10198,0.074908,0.04522,0.023264,0.009544,0.001352,0.0,0.0,0.0,0.0,0.0,0.0,0.009728,0.050408,0.114864,0.171644,0.195604,0.179068,0.136244,0.082148,0.042004,0.015296,0.002904,8.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1611_rm.obj,Chess,0.140524407113144,1.547277890113,1.2350817625495805,1.6586282665426386,0.5359075459936763,0.5287843208462796,0.31571318578207563,0.6029078487155355,1.0,0.51259082,0.5125208400000001,0.0,0.0,0.0,0.060784,0.046012,0.03386,0.037736,0.044448,0.04592,0.061168,0.046028,0.068488,0.075628,0.161812,0.1283,0.059688,0.030828,0.030972,0.0523,0.016028,0.006592,0.020736,0.036152,0.054148,0.076856,0.089284,0.092372,0.08254,0.081248,0.066492,0.046672,0.04364,0.043716,0.046648,0.047632,0.042316,0.038216,0.03452,0.03096,0.01926,0.053196,0.104676,0.118084,0.092388,0.07312,0.065732,0.065924,0.06828,0.067772,0.059164,0.047016,0.03824,0.03202,0.028696,0.024188,0.021112,0.017108,0.012804,0.007904,0.002576,0.002672,0.01702,0.047836,0.088912,0.129376,0.152484,0.147596,0.133636,0.109492,0.082816,0.048384,0.02478,0.012288,0.0027,8e-06,0.0,0.0,0.0,0.0,0.0,0.00994,0.049456,0.109044,0.164304,0.190704,0.181132,0.1394,0.089044,0.044932,0.017384,0.004344,0.000316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
