filename,class,vertices,faces,face_type,bounding_box
D01062.obj,Door,128,252,triangles,"{'min_x': 0.025, 'max_x': 0.857435, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.104125}"
D01076.obj,Door,1724,3468,triangles,"{'min_x': 0.025, 'max_x': 0.476732, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.089167}"
D01104.obj,Door,871,1772,triangles,"{'min_x': 0.025, 'max_x': 0.485632, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.0670163}"
D01114.obj,Door,1336,2620,triangles,"{'min_x': 0.025, 'max_x': 0.609224, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.214508}"
D01121.obj,Door,16,16,triangles,"{'min_x': 0.025, 'max_x': 0.567857, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.0521429}"
D01129.obj,Door,2695,4338,triangles,"{'min_x': 0.025, 'max_x': 0.476846, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.120993}"
D01136.obj,Door,716,1328,triangles,"{'min_x': 0.025, 'max_x': 0.547013, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.119732}"
D01139.obj,Door,31,29,triangles,"{'min_x': 0.025, 'max_x': 0.5, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.0566667}"
D01141.obj,Door,2447,4410,triangles,"{'min_x': 0.025, 'max_x': 0.48635, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.135169}"
D01143.obj,Door,48,72,triangles,"{'min_x': 0.025, 'max_x': 0.555623, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.0776375}"
D01144.obj,Door,68,132,triangles,"{'min_x': 0.025, 'max_x': 0.32038, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.104125}"
D01155.obj,Door,128,183,triangles,"{'min_x': 0.025, 'max_x': 0.950965, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.15807}"
D01158.obj,Door,716,1446,triangles,"{'min_x': 0.025, 'max_x': 0.566616, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.125402}"
D01167.obj,Door,124,252,triangles,"{'min_x': 0.025, 'max_x': 0.61576, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.104125}"
D01177.obj,Door,88,98,triangles,"{'min_x': 0.025, 'max_x': 0.475837, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.09054}"
D01194.obj,Door,18,18,triangles,"{'min_x': 0.025, 'max_x': 0.0373238, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.528047}"
m1707.obj,Door,456,894,triangles,"{'min_x': 0.025, 'max_x': 0.545253, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.281945}"
m1708.obj,Door,16,16,triangles,"{'min_x': 0.025, 'max_x': 0.567857, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.052143}"
m1710.obj,Door,522,988,triangles,"{'min_x': 0.025, 'max_x': 0.544423, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.119998}"
m1711.obj,Door,68,132,triangles,"{'min_x': 0.025, 'max_x': 0.32038, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.104125}"
m1712.obj,Door,1724,3468,triangles,"{'min_x': 0.025, 'max_x': 0.476732, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.089167}"
m1713.obj,Door,6044,11464,triangles,"{'min_x': 0.025, 'max_x': 0.43396, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.085432}"
m1714.obj,Door,871,1772,triangles,"{'min_x': 0.025, 'max_x': 0.485632, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.067016}"
m1715.obj,Door,676,1314,triangles,"{'min_x': 0.025, 'max_x': 0.188867, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.503665}"
m1716.obj,Door,2447,4410,triangles,"{'min_x': 0.025, 'max_x': 0.48635, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.135169}"
m1717.obj,Door,858,1617,triangles,"{'min_x': 0.025, 'max_x': 0.521695, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.115777}"
m1718.obj,Door,2695,4338,triangles,"{'min_x': 0.025, 'max_x': 0.476846, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.120993}"
m1720.obj,Door,716,1328,triangles,"{'min_x': 0.025, 'max_x': 0.547013, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.119732}"
m1721.obj,Door,716,1446,triangles,"{'min_x': 0.025, 'max_x': 0.566616, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.125402}"
m1722.obj,Door,1336,2620,triangles,"{'min_x': 0.025, 'max_x': 0.609224, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.214508}"
m1723.obj,Door,128,252,triangles,"{'min_x': 0.025, 'max_x': 0.857435, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.104125}"
m1724.obj,Door,124,252,triangles,"{'min_x': 0.025, 'max_x': 0.61576, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.104125}"
m1725.obj,Door,3232,6406,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.953723, 'min_z': 0.025, 'max_z': 0.210779}"
m1726.obj,Door,128,183,triangles,"{'min_x': 0.025, 'max_x': 0.950965, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.15807}"
m1727.obj,Door,3724,7332,triangles,"{'min_x': 0.025, 'max_x': 0.756079, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.121945}"
m1728.obj,Door,2018,3790,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.972989, 'min_z': 0.025, 'max_z': 0.11953}"
m1729.obj,Door,336,564,triangles,"{'min_x': 0.025, 'max_x': 0.691337, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.190569}"
m1730.obj,Door,336,564,triangles,"{'min_x': 0.025, 'max_x': 0.691337, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.190569}"
m1731.obj,Door,1974,4084,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.935516, 'min_z': 0.025, 'max_z': 0.136363}"
m1732.obj,Door,300,575,triangles,"{'min_x': 0.025, 'max_x': 0.975, 'min_y': 0.025, 'max_y': 0.874286, 'min_z': 0.025, 'max_z': 0.105008}"
D00026.obj,Drum,5506,32619,triangles,"{'min_x': -0.162762, 'max_x': 0.164431, 'min_y': -0.171664, 'max_y': 0.150061, 'min_z': -0.001215, 'max_z': 0.705}"
D00063.obj,Drum,1800,7752,triangles,"{'min_x': 0.822257, 'max_x': 1.57793, 'min_y': 0.454092, 'max_y': 1.20977, 'min_z': -0.017463, 'max_z': 1.08903}"
D00115.obj,Drum,36,204,triangles,"{'min_x': 0.538248, 'max_x': 1.751362, 'min_y': -0.415186, 'max_y': 0.685989, 'min_z': -0.271338, 'max_z': 0.427939}"
D00163.obj,Drum,8433,37275,triangles,"{'min_x': 0.97323, 'max_x': 1.73658, 'min_y': -0.017525, 'max_y': 0.779621, 'min_z': 0.0, 'max_z': 0.658813}"
D00189.obj,Drum,651,3894,triangles,"{'min_x': 1.8152, 'max_x': 2.2152, 'min_y': 0.87003, 'max_y': 1.27003, 'min_z': 0.445, 'max_z': 1.155}"
D00193.obj,Drum,1800,11628,triangles,"{'min_x': 0.251542, 'max_x': 1.007219, 'min_y': 0.272348, 'max_y': 1.028025, 'min_z': -0.017463, 'max_z': 1.089025}"
D00297.obj,Drum,5561,33351,triangles,"{'min_x': 1.09723, 'max_x': 1.68205, 'min_y': 0.439181, 'max_y': 0.967894, 'min_z': -0.000222921, 'max_z': 0.673616}"
D00298.obj,Drum,1609,9414,triangles,"{'min_x': -0.411341, 'max_x': 0.321155, 'min_y': 0.700202, 'max_y': 1.431571, 'min_z': 0.0, 'max_z': 1.25095}"
D00308.obj,Drum,168,1128,triangles,"{'min_x': 0.457612, 'max_x': 1.499012, 'min_y': 0.326359, 'max_y': 1.367759, 'min_z': 0.0, 'max_z': 0.76835}"
D00375.obj,Drum,4790,30513,triangles,"{'min_x': -0.015297, 'max_x': 0.501016, 'min_y': -0.439469, 'max_y': 0.461281, 'min_z': -0.008625, 'max_z': 0.607176}"
D00383.obj,Drum,360,1362,triangles,"{'min_x': 3.71033, 'max_x': 4.37073, 'min_y': 0.358383, 'max_y': 1.01878, 'min_z': 1.4224, 'max_z': 2.4384}"
D00404.obj,Drum,1296,8244,triangles,"{'min_x': 13.758994, 'max_x': 15.762962, 'min_y': 11.728424, 'max_y': 13.732392, 'min_z': -0.06985, 'max_z': 2.413}"
D00551.obj,Drum,240,1572,triangles,"{'min_x': 2.50802, 'max_x': 3.164967, 'min_y': 1.011902, 'max_y': 2.464058, 'min_z': 0.0, 'max_z': 1.452156}"
D00557.obj,Drum,444,2754,triangles,"{'min_x': -0.030871, 'max_x': 0.508717, 'min_y': 0.106069, 'max_y': 0.799067, 'min_z': -0.0254, 'max_z': 0.6604}"
D00596.obj,Drum,169,1329,triangles,"{'min_x': -2.290357, 'max_x': 2.290357, 'min_y': -2.290357, 'max_y': 2.290357, 'min_z': -3.484019, 'max_z': 3.037768}"
D00709.obj,Drum,102,132,triangles,"{'min_x': 1.67266, 'max_x': 2.04694, 'min_y': 1.34997, 'max_y': 1.69872, 'min_z': 0.0, 'max_z': 0.380591}"
D00939.obj,Drum,5390,33603,triangles,"{'min_x': -0.148802, 'max_x': 0.137049, 'min_y': -0.144365, 'max_y': 0.148128, 'min_z': 0.0, 'max_z': 0.262762}"
D00951.obj,Drum,7993,50202,triangles,"{'min_x': 1.665831, 'max_x': 2.184424, 'min_y': 0.82839, 'max_y': 1.323169, 'min_z': 0.392571, 'max_z': 0.940617}"
D00980.obj,Drum,5653,33699,triangles,"{'min_x': 0.0, 'max_x': 0.5834, 'min_y': 0.0, 'max_y': 0.5834, 'min_z': 0.0, 'max_z': 0.9578}"
D00982.obj,Drum,1835,11316,triangles,"{'min_x': -0.159663, 'max_x': 0.002263, 'min_y': -0.080963, 'max_y': 0.080963, 'min_z': -0.020004, 'max_z': 0.020325}"
D00012.obj,Fish,4240,6966,triangles,"{'min_x': -1.05518, 'max_x': 0.713382, 'min_y': -0.391369, 'max_y': 0.393205, 'min_z': -0.333878, 'max_z': 0.301967}"
D00022.obj,Fish,3912,6524,triangles,"{'min_x': -1.13572, 'max_x': 0.686773, 'min_y': -0.372513, 'max_y': 0.440886, 'min_z': -0.253468, 'max_z': 0.241286}"
D00024.obj,Fish,3952,6672,triangles,"{'min_x': -1.10237, 'max_x': 0.679145, 'min_y': -0.254958, 'max_y': 0.312526, 'min_z': -0.27225, 'max_z': 0.252203}"
D00030.obj,Fish,3760,6304,triangles,"{'min_x': -0.692617, 'max_x': 1.06053, 'min_y': -0.307941, 'max_y': 0.336987, 'min_z': -0.194262, 'max_z': 0.197573}"
D00142.obj,Fish,3048,5286,triangles,"{'min_x': -0.587419, 'max_x': 1.10759, 'min_y': -0.527408, 'max_y': 0.443986, 'min_z': -0.336707, 'max_z': 0.301658}"
D00165.obj,Fish,4264,7130,triangles,"{'min_x': -0.721566, 'max_x': 1.05587, 'min_y': -0.289676, 'max_y': 0.333963, 'min_z': -0.300528, 'max_z': 0.315419}"
D00251.obj,Fish,4006,6628,triangles,"{'min_x': -1.12676, 'max_x': 0.56197, 'min_y': -0.621018, 'max_y': 0.484538, 'min_z': -0.40586, 'max_z': 0.376034}"
D00293.obj,Fish,4072,6838,triangles,"{'min_x': -1.10406, 'max_x': 0.686576, 'min_y': -0.484354, 'max_y': 0.454548, 'min_z': -0.325496, 'max_z': 0.302995}"
D00351.obj,Fish,3206,5549,triangles,"{'min_x': -1.118, 'max_x': 0.607424, 'min_y': -0.417415, 'max_y': 0.470559, 'min_z': -0.311242, 'max_z': 0.312823}"
D00398.obj,Fish,3820,6412,triangles,"{'min_x': -0.659736, 'max_x': 1.04382, 'min_y': -0.352784, 'max_y': 0.415455, 'min_z': -0.256018, 'max_z': 0.226104}"
D00450.obj,Fish,3784,6348,triangles,"{'min_x': -1.0845, 'max_x': 0.656868, 'min_y': -0.375535, 'max_y': 0.3473, 'min_z': -0.333079, 'max_z': 0.322133}"
D00535.obj,Fish,3934,6652,triangles,"{'min_x': -1.10596, 'max_x': 0.668295, 'min_y': -0.428851, 'max_y': 0.492231, 'min_z': -0.313088, 'max_z': 0.30638}"
D00633.obj,Fish,3712,6334,triangles,"{'min_x': -0.767358, 'max_x': 1.02978, 'min_y': -0.369286, 'max_y': 0.346372, 'min_z': -0.335369, 'max_z': 0.28666}"
D00636.obj,Fish,3374,5704,triangles,"{'min_x': -1.07007, 'max_x': 0.622697, 'min_y': -0.396668, 'max_y': 0.339332, 'min_z': -0.327637, 'max_z': 0.327741}"
D00643.obj,Fish,3928,6526,triangles,"{'min_x': -0.670672, 'max_x': 0.983972, 'min_y': -0.416426, 'max_y': 0.362117, 'min_z': -0.38279, 'max_z': 0.358377}"
D00682.obj,Fish,3980,6672,triangles,"{'min_x': -0.825399, 'max_x': 1.08561, 'min_y': -0.373849, 'max_y': 0.291511, 'min_z': -0.388286, 'max_z': 0.370291}"
D00748.obj,Fish,5046,8098,triangles,"{'min_x': -1.05002, 'max_x': 0.736929, 'min_y': -0.40181, 'max_y': 0.303088, 'min_z': -0.263805, 'max_z': 0.253426}"
D00763.obj,Fish,4122,6824,triangles,"{'min_x': -0.667665, 'max_x': 1.15983, 'min_y': -0.438726, 'max_y': 0.643516, 'min_z': -0.410754, 'max_z': 0.396006}"
D00850.obj,Fish,4382,7318,triangles,"{'min_x': -0.653742, 'max_x': 1.10412, 'min_y': -0.398371, 'max_y': 0.353582, 'min_z': -0.379845, 'max_z': 0.360212}"
D00950.obj,Fish,3427,5798,triangles,"{'min_x': -1.0048, 'max_x': 0.653998, 'min_y': -0.320455, 'max_y': 0.364705, 'min_z': -0.549373, 'max_z': 0.55313}"
D00028.obj,FloorLamp,871,1376,triangles,"{'min_x': -0.512066, 'max_x': 0.857443, 'min_y': -0.274079, 'max_y': 0.454505, 'min_z': -0.358054, 'max_z': 0.3706}"
D00093.obj,FloorLamp,3756,7472,triangles,"{'min_x': -0.570333, 'max_x': 0.523427, 'min_y': -0.573733, 'max_y': 0.521013, 'min_z': -0.545006, 'max_z': 1.03716}"
D00186.obj,FloorLamp,7694,15316,triangles,"{'min_x': -0.625938, 'max_x': 0.980022, 'min_y': -0.507875, 'max_y': 0.542201, 'min_z': -0.520385, 'max_z': 0.52978}"
D00211.obj,FloorLamp,5097,9970,triangles,"{'min_x': -0.840113, 'max_x': 0.802181, 'min_y': -0.577233, 'max_y': 0.310548, 'min_z': -0.242279, 'max_z': 0.330316}"
D00228.obj,FloorLamp,1322,2632,triangles,"{'min_x': -0.654154, 'max_x': 0.895962, 'min_y': -0.544531, 'max_y': 0.567995, 'min_z': -0.556888, 'max_z': 0.55567}"
D00388.obj,FloorLamp,3767,7212,triangles,"{'min_x': -0.495216, 'max_x': 0.979268, 'min_y': -0.649654, 'max_y': 0.664287, 'min_z': -0.673652, 'max_z': 0.640507}"
D00400.obj,FloorLamp,14213,18962,triangles,"{'min_x': -0.757635, 'max_x': 0.821496, 'min_y': -0.465739, 'max_y': 0.486915, 'min_z': -0.466686, 'max_z': 0.485898}"
D00408.obj,FloorLamp,4018,6750,triangles,"{'min_x': -0.616008, 'max_x': 0.925216, 'min_y': -0.632876, 'max_y': 0.66224, 'min_z': -0.641696, 'max_z': 0.637348}"
D00447.obj,FloorLamp,4911,8434,triangles,"{'min_x': -0.963398, 'max_x': 0.622239, 'min_y': -0.671227, 'max_y': 0.665523, 'min_z': -0.662706, 'max_z': 0.674666}"
D00495.obj,FloorLamp,4282,8487,triangles,"{'min_x': -0.87269, 'max_x': 0.400885, 'min_y': -0.515695, 'max_y': 0.357133, 'min_z': -0.311082, 'max_z': 0.360995}"
D00563.obj,FloorLamp,11136,26964,triangles,"{'min_x': -0.911632, 'max_x': 0.585602, 'min_y': -0.509476, 'max_y': 0.51286, 'min_z': -0.511188, 'max_z': 0.510969}"
D00580.obj,FloorLamp,39647,46682,triangles,"{'min_x': -1.14269, 'max_x': 0.828597, 'min_y': -0.444224, 'max_y': 0.752447, 'min_z': -0.578098, 'max_z': 0.620116}"
D00740.obj,FloorLamp,1128,2240,triangles,"{'min_x': -0.762766, 'max_x': 0.825336, 'min_y': -0.524981, 'max_y': 0.506107, 'min_z': -0.518862, 'max_z': 0.513242}"
D00856.obj,FloorLamp,3339,6672,triangles,"{'min_x': -0.798935, 'max_x': 0.773809, 'min_y': -0.568265, 'max_y': 0.44833, 'min_z': -0.489934, 'max_z': 0.533116}"
D00875.obj,FloorLamp,15152,30052,triangles,"{'min_x': -0.947539, 'max_x': 0.73091, 'min_y': -0.42432, 'max_y': 0.433591, 'min_z': -0.431938, 'max_z': 0.425882}"
D00876.obj,FloorLamp,14464,28920,triangles,"{'min_x': -0.868267, 'max_x': 0.608237, 'min_y': -0.597088, 'max_y': 0.720198, 'min_z': -0.65649, 'max_z': 0.676295}"
D00888.obj,FloorLamp,1819,3632,triangles,"{'min_x': -0.91812, 'max_x': 0.8264, 'min_y': -0.369781, 'max_y': 0.6119, 'min_z': -0.503533, 'max_z': 0.487681}"
D00924.obj,FloorLamp,17626,34872,triangles,"{'min_x': -0.817161, 'max_x': 0.860374, 'min_y': -0.425956, 'max_y': 0.464848, 'min_z': -0.449487, 'max_z': 0.439694}"
D00955.obj,FloorLamp,8300,16560,triangles,"{'min_x': -0.750376, 'max_x': 0.844038, 'min_y': -0.508289, 'max_y': 0.459079, 'min_z': -0.498685, 'max_z': 0.474606}"
D00981.obj,FloorLamp,454,816,triangles,"{'min_x': -0.46224, 'max_x': 1.0173, 'min_y': -0.56175, 'max_y': 0.360743, 'min_z': -0.448819, 'max_z': 0.47492}"
m617.obj,FloorLamp,4440,8828,triangles,"{'min_x': 0.025, 'max_x': 0.381876, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.417182}"
m618.obj,FloorLamp,1622,3232,triangles,"{'min_x': 0.025, 'max_x': 0.134223, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.134222}"
m619.obj,FloorLamp,361,696,triangles,"{'min_x': 0.025, 'max_x': 0.174245, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.174245}"
m620.obj,FloorLamp,5584,11058,triangles,"{'min_x': 0.025, 'max_x': 0.124357, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.116258}"
m621.obj,FloorLamp,778,1528,triangles,"{'min_x': 0.025, 'max_x': 0.144523, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.144523}"
m622.obj,FloorLamp,54,88,triangles,"{'min_x': 0.025, 'max_x': 0.099219, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.20127}"
m623.obj,FloorLamp,78,120,triangles,"{'min_x': 0.025, 'max_x': 0.284805, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.249998}"
m624.obj,FloorLamp,46,76,triangles,"{'min_x': 0.025, 'max_x': 0.171154, 'min_y': 0.025, 'max_y': 0.975, 'min_z': 0.025, 'max_z': 0.368539}"
D00050.obj,Glasses,6852,11300,triangles,"{'min_x': -0.731417, 'max_x': 0.570185, 'min_y': -0.349702, 'max_y': 0.931312, 'min_z': -0.156199, 'max_z': 0.169875}"
D00201.obj,Glasses,6519,12656,triangles,"{'min_x': -0.487773, 'max_x': 0.639588, 'min_y': -0.498747, 'max_y': 0.555236, 'min_z': -0.213041, 'max_z': 0.214302}"
D00225.obj,Glasses,1524,3000,triangles,"{'min_x': -0.541097, 'max_x': 0.680598, 'min_y': -0.533612, 'max_y': 0.6235, 'min_z': -0.174802, 'max_z': 0.132124}"
D00432.obj,Glasses,408,700,triangles,"{'min_x': -0.820419, 'max_x': 0.744221, 'min_y': -1.05912, 'max_y': 0.462371, 'min_z': -0.181248, 'max_z': 0.089982}"
D00475.obj,Glasses,1566,3092,triangles,"{'min_x': -0.80163, 'max_x': 0.310515, 'min_y': -0.587238, 'max_y': 0.393097, 'min_z': -0.108938, 'max_z': 0.258456}"
D00507.obj,Glasses,6852,11300,triangles,"{'min_x': -0.72408, 'max_x': 0.574905, 'min_y': -0.341379, 'max_y': 0.932688, 'min_z': -0.158945, 'max_z': 0.166407}"
D00560.obj,Glasses,4230,8368,triangles,"{'min_x': -0.612564, 'max_x': 0.628517, 'min_y': -0.450059, 'max_y': 0.642733, 'min_z': -0.197618, 'max_z': 0.102281}"
D00575.obj,Glasses,17472,32776,triangles,"{'min_x': -0.721997, 'max_x': 0.444237, 'min_y': -0.394149, 'max_y': 0.891509, 'min_z': -0.102883, 'max_z': 0.122972}"
D00630.obj,Glasses,3019,5960,triangles,"{'min_x': -0.66284, 'max_x': 0.427605, 'min_y': -0.782738, 'max_y': 0.282376, 'min_z': -0.245093, 'max_z': 0.142124}"
D00640.obj,Glasses,13986,25604,triangles,"{'min_x': -0.877076, 'max_x': 0.419126, 'min_y': -0.454786, 'max_y': 0.850503, 'min_z': -0.083929, 'max_z': 0.132444}"
D00656.obj,Glasses,220,868,triangles,"{'min_x': -0.692427, 'max_x': 0.71929, 'min_y': -0.563963, 'max_y': 0.838516, 'min_z': -0.17177, 'max_z': 0.188258}"
D00660.obj,Glasses,10770,18568,triangles,"{'min_x': -0.686586, 'max_x': 0.69791, 'min_y': -0.486169, 'max_y': 0.902648, 'min_z': -0.117187, 'max_z': 0.109791}"
D00717.obj,Glasses,1836,3624,triangles,"{'min_x': -0.721225, 'max_x': 0.523228, 'min_y': -0.358598, 'max_y': 0.847668, 'min_z': -0.233443, 'max_z': 0.191492}"
D00730.obj,Glasses,3334,6336,triangles,"{'min_x': -0.483262, 'max_x': 0.648804, 'min_y': -0.868901, 'max_y': 0.380136, 'min_z': -0.127724, 'max_z': 0.09945}"
D00813.obj,Glasses,696,1364,triangles,"{'min_x': -0.592931, 'max_x': 0.650733, 'min_y': -0.442166, 'max_y': 0.640606, 'min_z': -0.220315, 'max_z': 0.23731}"
D00816.obj,Glasses,15752,30220,triangles,"{'min_x': -0.739573, 'max_x': 0.543667, 'min_y': -0.950918, 'max_y': 0.332378, 'min_z': -0.123246, 'max_z': 0.088174}"
D00877.obj,Glasses,2864,5414,triangles,"{'min_x': -0.799376, 'max_x': 0.607667, 'min_y': -0.656955, 'max_y': 0.660164, 'min_z': -0.262726, 'max_z': 0.14246}"
D00883.obj,Glasses,2804,5504,triangles,"{'min_x': -0.853373, 'max_x': 0.503224, 'min_y': -0.29359, 'max_y': 1.06823, 'min_z': -0.056078, 'max_z': 0.153361}"
D00937.obj,Glasses,312,280,triangles,"{'min_x': -0.525878, 'max_x': 0.778809, 'min_y': -0.389073, 'max_y': 0.892906, 'min_z': -0.151849, 'max_z': 0.109602}"
D00994.obj,Glasses,2199,4312,triangles,"{'min_x': -0.737751, 'max_x': 0.459597, 'min_y': -0.996489, 'max_y': 0.253962, 'min_z': -0.122722, 'max_z': 0.137724}"
D00023.obj,Guitar,3655,7019,triangles,"{'min_x': -0.796232, 'max_x': 0.751486, 'min_y': -0.262497, 'max_y': 0.27479, 'min_z': -0.054427, 'max_z': 0.109924}"
D00041.obj,Guitar,28373,50370,triangles,"{'min_x': -0.954516, 'max_x': 0.464493, 'min_y': -0.18077, 'max_y': 0.200318, 'min_z': -0.040154, 'max_z': 0.02737}"
D00076.obj,Guitar,8889,17465,triangles,"{'min_x': -0.750277, 'max_x': 0.80501, 'min_y': -0.267778, 'max_y': 0.303992, 'min_z': -0.03372, 'max_z': 0.055867}"
D00097.obj,Guitar,270,448,triangles,"{'min_x': -0.736794, 'max_x': 0.808166, 'min_y': -0.21092, 'max_y': 0.246712, 'min_z': -0.120674, 'max_z': 0.02709}"
D00124.obj,Guitar,2013,2871,triangles,"{'min_x': -0.662394, 'max_x': 0.834363, 'min_y': -0.218193, 'max_y': 0.256949, 'min_z': -0.046556, 'max_z': 0.052156}"
D00222.obj,Guitar,1068,1998,triangles,"{'min_x': -0.802099, 'max_x': 1.00169, 'min_y': -0.325662, 'max_y': 0.298917, 'min_z': -0.122863, 'max_z': 0.090693}"
D00232.obj,Guitar,7781,12087,triangles,"{'min_x': -0.669757, 'max_x': 0.860566, 'min_y': -0.33698, 'max_y': 0.302068, 'min_z': -0.137126, 'max_z': 0.112353}"
D00335.obj,Guitar,32795,64993,triangles,"{'min_x': -0.742286, 'max_x': 0.775042, 'min_y': -0.285896, 'max_y': 0.246724, 'min_z': -0.062144, 'max_z': 0.129719}"
D00374.obj,Guitar,1491,2575,triangles,"{'min_x': -1.04142, 'max_x': 0.464543, 'min_y': -0.226905, 'max_y': 0.207119, 'min_z': -0.08488, 'max_z': 0.083787}"
D00414.obj,Guitar,947,1397,triangles,"{'min_x': -0.861591, 'max_x': 0.777109, 'min_y': -0.187211, 'max_y': 0.326456, 'min_z': -0.151303, 'max_z': 0.097247}"
D00416.obj,Guitar,4694,9011,triangles,"{'min_x': -0.872283, 'max_x': 0.587531, 'min_y': -0.288835, 'max_y': 0.2832, 'min_z': -0.093521, 'max_z': 0.055506}"
D00461.obj,Guitar,8636,16932,triangles,"{'min_x': -0.787248, 'max_x': 0.8791, 'min_y': -0.239581, 'max_y': 0.270428, 'min_z': -0.047724, 'max_z': 0.064037}"
D00464.obj,Guitar,3016,5657,triangles,"{'min_x': -0.844418, 'max_x': 0.698593, 'min_y': -0.240079, 'max_y': 0.411624, 'min_z': -0.140326, 'max_z': 0.111249}"
D00494.obj,Guitar,32748,47406,triangles,"{'min_x': -0.826765, 'max_x': 0.640354, 'min_y': -0.175486, 'max_y': 0.204035, 'min_z': -0.069655, 'max_z': 0.063467}"
D00534.obj,Guitar,1864,3600,triangles,"{'min_x': -0.726362, 'max_x': 0.720691, 'min_y': -0.239725, 'max_y': 0.227699, 'min_z': -0.08063, 'max_z': 0.07686}"
D00549.obj,Guitar,10340,20236,triangles,"{'min_x': -0.663169, 'max_x': 0.856067, 'min_y': -0.278976, 'max_y': 0.145906, 'min_z': -0.021161, 'max_z': 0.060895}"
D00645.obj,Guitar,1033,1932,triangles,"{'min_x': -1.04426, 'max_x': 0.431459, 'min_y': -0.213903, 'max_y': 0.315375, 'min_z': -0.072762, 'max_z': 0.061381}"
D00655.obj,Guitar,8251,11008,triangles,"{'min_x': -0.774865, 'max_x': 0.791883, 'min_y': -0.305031, 'max_y': 0.309747, 'min_z': -0.015852, 'max_z': 0.029027}"
D00844.obj,Guitar,9253,13769,triangles,"{'min_x': -0.878815, 'max_x': 0.725749, 'min_y': -0.313658, 'max_y': 0.30587, 'min_z': -0.132861, 'max_z': 0.214252}"
